id	texto	clase
2214	Porque csm los venezolanos y los dominicanos hablan tan fuertes wn	
1891	@user SE VE COMO EL PICO LA WEAAAA	
11828	@user Bastarda qla estay tentando la muerte hace rato 😎	
7924	@user Guatona insalubre! 🤭🤭	
15083	"Porque señor presidente. Extranjeros creen que fueron arrestados ""por la xenofobia de los peruanos con los venezolanos"" (VIDEO) https://t.co/YLPvAEqqyZ"	
2437	#LaRojaxCHVsaquenle el micrófono a ese venezolano por favor ,me tiene chato su tonito .	
10667	Y después nos dicen que los y las comunistas no creemos en la democracia, 👇🏼👇🏼👇🏼 https://t.co/9NW9ismvyg	
4078	@user Fijate en este link y capaz te ayuda con lo que necesitas  https://t.co/ywFx2FF3Ly	
11346	#mentirasverdaderas NO SE GANEN MÁS ODIO DE LOS CHILENOS. MAPUCHES DE MIERDA. USTEDES NO SON DUEÑO DE NADA, TODO LE PERTENECE A TODOS LOS CHILENOS. USTEDES NUNCA HAN SIDO PUEBLO ORIGINARIO DE CHILE. LOS PUEBLOS ORIGINARIOS FUERON LOS ONAS,LOS TEHUELCHES PERO USTEDES NO. https://t.co/b72ieH91F9	
11191	QUIEN FUE LA MARACA CULIA TE VOY A MATAR PERRA DE MIERDVA	
10831	Mira yo soy bien feminista aah, PERO KE SI TE GUSTA EL PICO MARACA CULIA TONTA WEONA yaasss🦄🦄🦄🦄🦄🦄🦄	
9128	"Gobierno culiao por las re xuxa (para los que no saben es mi idioma Chuchuleichon)
@user 
#ElPeorPresidenteDeLaHistoria 
😡😡😡😡😡😡 https://t.co/TyLJMRhNv9"	
5380	Un pendejo me dijo después de que cerraron las mesas: ¿disculpe usted es apoderado? Cómo que usted CTM?!	
9968	"Saldrías con alguien que..?
 1 -puros cachos 
 2 - 🤮
 3 - no 
 4 - no
 5 -claro 😆
 6 -jaajaja
 7 - fachos 🤮
 8 - si
 9 - a la, xuxa no mas
 10 - noooo ajajaj
Emoji y te paso las preguntas"	
12464	@user callate puta fan	
2430	"@user @user No existe el comunismo chino?? Sin democracia, partido único, ni libertad de expresion??
No existe el comunismo venezolano o cubano?? Sin democracia, tan pobre q la gente huye a los infiernos neoliberales??
A eso se refiere RB??"	
4217	"@user @user @user @user @user @user @user @user @user @user @user Estos ""socialistas""... Pensé que ya tenían problemas con el señor ""falopa"" Insulza, ahora también quieren mantener la mierda de estos 30 años... Sigan así sociolistos, tengo claro que no son todos, pero muchos ya están virando a la maldita y puta derecha."	
13923	Público silenciado + público facho + público veneco	
2571	"@user Te podría decir lo que viene después de eso.
Los venezolanos tenemos toditos los spoilers"	
5903	@user Jajaja malditos osos!!!	
5407	"LLegó la merca ctm .... les estan avisando a los pacos 
#Explosion #Ñuñoa #Macul"	
7215	@user Y de estan hablando ellos que no aprueba a los aprueba a los acecino pero si aplaude a todo los acecinos de su partidos como por ejemplo del de Venezuela o el de cuba o el más de Corea del Norte entre otros que vergüenza estos zurdos de mierda https://t.co/4Uxf7rPyVU	
2825	Bolivianos qls ratones.. Así no se juega! Maripan mandandose puras cagas todo el partido! Puta que tengo rabia era un partido para goleada #ChilevsBolivia #VamosChile	
9175	Es culpa de ese estadio culiao feo.	
10307	"@user @user @user @user @user Oooooh la mujer gritona!!! Así como se puede dialogar??
Qué terrible.
Claro, las iglesias y su dictadura son mejores 🤣🤣🤣

Cuando aprendas a dialogar civilizadamente, seguidos. Te daría clases, pero no creo q tengas los medios para ello... Y no me refiero a lucas
Q te vaya bien"	
7706	"Sebastián Dávalos y su esposa se encuentran acusados en una arista del caso Caval por la venta de informes al empresario Gonzalo Vial Concha.

https://t.co/j9ZPK6l88k"	
11394	@user @user @user Sabi q chupala pero bn chupada maraca re qla estoy chata q jueguen con mis emociones d esta manera ya no puedo con esta wea y todo x tu culpa mona d mierda bastarda qla mal parida	
2687	@user @user Seguro que esos ciudadanos argentinos están contigo.	
13570	@user @user @user Les va a explotar el cerebro mano. No les pidas a los verolovers hacer cálculos que luego te denuncian por acoso.	
3837	«Chilenos en Chile», dice Minutito: «PERSONAS en Chile».	
13317	2do punto: no existe algo así como pueblos originarios. Todos provenimos de África por el estrecho de Bering. Somos todos originarios de África.    3er punto: los mapuches comunistas se suponen que no creen en la propiedad privada, excepto cuando reclaman su parte. Ahí si.	
7647	Leí que Jadue tiene un refrigerador de alta gama en su casa. Estos comunistas que predican y no practican … 🤦🏻‍♂️	
9405	Solo quiero decir que los antivacunas son unos egoístas culiaos	
95	En conclusión, hay mucho que celebrar a nuestras hermanas haitianas por su valentía, interés por mejorar las condiciones de su país y su compromiso a preservar la cultura de Haití. Es indispensable aceptar las diferencias y apoyar a las haitianas en su lucha por la igualdad y el progreso.	
14116	@user A los extranjeros irregulares hay que mandarlos de vuelta, no vacunarlos y seguir incentivando que vengan a vivir de la caridad. Ellos deben solucionar su tema allá, votando y protestando allá, o ir a cualquier país, Chile incluso, pero con su respectiva visa y documentos al día.	
14454	Arruinaron todo, solo vienen a delinquir y a traer más pobreza, sin mencionar sus malas costumbres y ese acento que ya no soporto…     #NoEsInmigracionEsINVASION https://t.co/wJRpiRT7UU	
12079	no me vestí toda de negro hoy✌🏻 https://t.co/ash2SNpE2J	
3455	YO SABÍA CTM FJDKDK	
7803	@user @user de que me sirven esas copas si vivo en un país que va a ser igual de pobre que Venezuela pao culiao	
6497	ANALISIS DE DIA SABADO ... ósea en la UDI y en RN y la secta de kast... NO HAY GAYS NI LESBIANAS... como tanta oposición al  matrimonio igualitario...	
12892	si decir “puta” o “zorra” y te haces llamar feminista aléjate de mi para siempre	
6613	@user hay q seguir lo q dice la oms, no esta cara de nana. por Dios que afan de de tocar las pelotas esta zorra	
6092	Voy en un bus de horas y tengo todo el viaje escuchando a un anciano saludar cada dos horas a su mujer por teléfono diciéndole que ya va a llegar, que lo espere que él va en camino (viajan varios, una familia) y ahora los llamaron que la señora se murió 😭😭😭	
1585	¿Existen cifras de muertes por Covid que comparen los decesos de hombres y mujeres? @user @user @user @user	
5017	@user Orrego es de la cato también aweonao jajajajajaja	
3127	Creador, el maldito chupete Suazo, yo le digo porqué quedaste calvo	
12675	@user Eres un sucio indígena de mierda, bastante que le matamos el hambre a ustedes cuando huyeron del comunismo de Allende y la dictadura de Pinochet.	
6553	@user La verdad que aveces no entiendo el hecho de que exista gente tan mierda para cometer esos nefastos actos	
13517	@user @user @user Si los gay no se andan empelotando, haciendo actos obscenos o tratando de pervertir a niños, agrediendo al projimo. Estan en su derecho de marchar.   Esto va para todo el que quiera manifestarce	
8774	@user UUUU bravo por ellos fijate ENANO C T M  TENGO VECINOS que estuvieron sentados en sillas en los pasillos de barros Luco y padre hurtado se los tuvieron que llevar a clínicas sus familiares uno esta bien y la otra persona la estamos velando y no es COVID TENI LA CAGA CTM	
2767	"Que Asqueroso el Boliviano que le quedaron las babas colgando.
#ChilevsBolivia"	
82	Son una nación de gente sencilla que refleja los valores de la vida sencilla. Valoran el arte y la música como parte importante y significativa de sus relaciones personales. Les encanta bailar alegremente alrededor de su hogar y disfrutar del espíritu de la vida libre. 	
2239	"@user Yo quiero brochetas 🤣
Te saldrá caro
Son de cartón los weones, les ganó la flojera
Por eso tienen razón en tratarlos de flojos"	
11256	@user Igual deberías preocuparte por tu país mangarranas, que no sabéis sacar adelante el vuestro y llegáis aquí a dar lecciones, basura mapuche	
2850	Díganle a los bolivianos que hay aforo reducido en el área de Chile po, como pa que se muevan	
7492	"Así son los estrechos de mente pero no de culo. 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡
Hay mucho más contenido escrito que lo que dice este qliao pero solo le da para entender lo siguiente: https://t.co/weH0ZBflAX"	
1643	¿Qué se espera de la participación de las mujeres en el nuevo escenario político? https://t.co/out8jURDAe	
12413	@user @user Jajajaja más o menos ,es una invención progre de la nación mapuche 🙃	
2820	Qué selección más ratona 🐀🐀🐀🐀🐀🐀🐀🐀🐹🐹🐹🐹 Bolivianos se merecen muchos más Evos por ratones. #ClasificatoriasxCHV	
13656	@user Osea que ya no eres el cholo desnalgado 😎	
13580	Cecodap: docentes en Venezuela no están preparados para enfrentar el acoso escolar  https://t.co/aEnn91iPbE https://t.co/8YxxIWMq2r	
9983	Otra frase del poeta José Martí. Vale para todos en estos tiempos: rojelios, fachos, derechistas, frenteamplistas, patriotas, chilenos todos. Cuanta civilidad en pocas palabras https://t.co/1NJevUXrKE	
9535	@user Seguro que esta delincuente, quedará impune... o con arresto domiciliario nocturno. La justicia siempre tan severa con esta gente. 🙄	
6122	"Orrego reduce la temática de género a “las mujeres y otras minorías” y no es capaz de dar 1 ejemplo concreto, cantiflea con las veredas, los pasos peatonales WTF .
La educación sexual para “las niñas” para poner término al embarazo adolescente.
#LaBatallaFinalMV"	
6764	@user Ya te queda poco payaso 🤡🤡🤡	
4307	@user @user @user wuajjajajajajajaja eri tan aweonao....... pobre estupido!	
7942	"@user @user @user @user @user @user Qué ignorante! CHILE tiene un 3er lugar. Aprende primero antes de hablar. México soñaría con algo así pero no le alcanza ni para pasar...
Solo son los ""gigantes"" en el mundo  liliputense de Concacaf"	
12189	@user @user @user @user Noticias basura, pero lo sorprendente inmigrantes exigiendo voz en cuello, estas lacras porqué no vuelven a sus países a exigir. Es realmente vomitivo ver noticias y a este arcoiris de colores.	
15196	@user El puto peor tema del siglo xx	
8754	"Ahora sí Quinteros y la conchetumadre, viste el gol ? Te diste cuenta quien debe ser el 9 titular ?
 #VamosColoColo"	
13340	BUEN DÍA LAS PELOTAS ME QUIERO RE MATAR LA PUTA MADRE Q ME RE MIL PARIO YA ARRANQUÉ EL DÍA PARA EL ORTO https://t.co/nQw9QP0H0q	
12286	@user Jajajjaq callate voss katia la mariconaa	
1974	@user @user @user Te ha pasado Ro que cuando asustas a uno de tus gatos ,les salta el poto y las patas de atrás primero? 🤣🤣	
5478	Nunca más maripan x la ctm	
13418	Posible solucion a este problema (mi preferida) es usar la palabra mujer unicamente para el genero, y la palabra hembra para el sexo, y asi quedaria todo aclarado y sin ambiguedades y todos felices.  hembra y macho : sexo  hombre y mujer : genero  @user	
13765	Imposible romperse los meniscos con más estilo que esa mujer https://t.co/kVcUR31HZx	
2784	@user mizo, no mozo 🥴	
14528	puta alarma de mierda	
11858	La mujer que probaba los platos de Hitler por su temor a ser envenenado https://t.co/7cNDx683qi https://t.co/Je6zIQPUFY	
14755	@user @user eres boliviano?	
412	El feminismo se ha convertido en una herramienta para censurar y controlar. No se trata de la igualdad de género, sino de la imposición de una agenda radical y sin sentido. Los feministas no deben ser tolerados más.	
10533	"El cuento del ""Todas y Todos"" (ahora último han evitado el ""Todes"") es tan ridículo que chorea. La culpa es del macho chileno, siempre dando la pasada a la mujer: ""Ud. primero"" o ""adelante Sra./Srta."" ""ladies first"" etc. Ahora: ""adelante feminismo extremo"""	
13780	@user Ahora te van a trata de boliviano 😂	
368	"¡Que se vayan a la mierda! ¡Que se vayan a sus territorios y nos dejen vivir en paz! ¡Nosotros somos los que dominamos, no ellos! ¡No queremos a este grupo de conchudos, arrapados y miserables que tienen la desgracia de llamarse ""mapuches""! ¡No queremos a este montón de bárbaros ladrones de tierras aquí! ¡Váyanse, ya!"	
3441	Conocieran la vergüenza no serían comunistas. Tienen el tremendo repertorio de dictadores y acá facturan con Pinochet desde el 73. https://t.co/1jMSPTjkMn	
1691	Cuando tengas delante a un hombre cacho, porque sí, las mujeres intuímos altiro cuando un loco es cacho... amiga... Agarra tu cuerpecita y corre a perderte, que pa problemas ya suficiente tenemos con los nuestros 😂	
6724	Cada vez vamos por la vida apurados y a toda velocidad. ¡El tiempo es un tesoro! ¿Cómo escribir de manera persuasiva, rápido sin dejar a un lado lo importante? https://t.co/rdJc9qjLMO #copywriter #copywriting #escribirparavender	
12752	@user La pareja gay sin hijos. Claro, muy inclusiva. ¿Qué nueva clase de inquisición es esta?	
9691	@user Pregunta, otros encarcelados, que se les acusa de lo mismo, en su misma condición, pero el día anterior o el siguiente, esos son delincuentes normales que no son presos políticos, cierto? Por qué esto es un vicio del sistema. Viene de hace años. De deberíamos mejorar el sistema?	
6048	@user @user @user @user ????, sobrevivir, que bien lo expresas, porque así funciona todo para la política, sueldos solo para sobrevivir, ayudas solo para sobrevivir, en fin, esta mujer logro lo que quería, pantalla. Bueno, la DC siendo la DC.	
14704	Otra vez… otra vez mis tías piensan que soy lesbiana 🤙🏼	
8086	@user Los niños; los menores. No las mujeres. No mezcles cosas	
12471	@user por algo tenes cinturon negro😎😎😎😎	
4415	"Edit: acabo de cachar que Mulchen avanzó ÑAJDLAJD la puta madre

Quedan 9 en el battle royale"	
5437	@user Ctm que envidia! Yo nací en diciembre, igual bueeeeno, pero, no hay como ese washito💕	
13612	"Yo pido a Dios mucha paciencia e inteligencia para tratar con estos ""seres Humanos"" enserio sólo te pido que No los multipliques... Isabel Zuleta ha sido una activista toda su vida una gran Mujer...Y Fajardo un egocéntrico, No tiene huevos para hablar con la verdad https://t.co/Pci6LaASKf"	
10077	Es la primera articulación transversal entre constituyentes feministas ¿Qué las convocó? Algo lamentable: las amenazas de muerte a Verónica Vílches, presidenta del Comité de Agua Potable de San José  y dirigenta histórica de Modatima. Los detalles en https://t.co/Dfow7Pgj4t https://t.co/f3b4UIe45B	
5700	@user @user Pillen a estos delincuentes criminales!!!	
1939	@user Para qué me voy cambiar si la Gran Estafa de las AFPs desaparecerán en pico tiempo más???	
9067	"@user Sigue arrastrando el poncho, enano hijo de re mil putas. Si tu gobierno no tuviera tal cagada, los equipos de salud no estarían colapsados.

Viste q te gusta el hueveo? Después te contesta el colegio médico y te ponis a llorar en tu matinal.

Indigno culiao.
Me enchuché."	
3643	@user Ahora falta que esta mujer desde la carcel venda propiedades a nombre de su ex y como “conyuge “ …Los presos no deben tener derecho a beneficios Estatales.. y menos si es por asesinato del beneficiado	
5218	"El 22%, todavía somos poderosos! Hicimos ganar a Orrego para vencer a la ultraizquierda y al PC!
Tenemos que ser un instrumento para mantener una democracia libre de los Comunistas y sus socios de ruta!"	
10414	"@user @user No se negocia con Comunistas.
No se discuten las ideas de izquierda. Se les combate. 
Ellos no creen en la democracia, solo la utilizar para llegar al poder. El Comunismo es hambre, miseria y muerte!"	
11195	En los seres humanos todo se reduce a cromosomas. Si usted es XX, es una mujer. Si usted es XY, es un hombre. Fin	
10404	"@user Los comunistas comen guaguas será el lema de campaña, y del otro lado, la DC es traicionera y golpistas...

Y solo el segundo eslogan es verdad"	
3104	@user buenas, quisiera realizar consultas sobre cómo regular a un extranjero indocumentado.  ¿Existe algún fono?	
5910	@user Oliva perdió porque aceptó tu apoyo, pobre weon enfermo y mal acompañado	
8693	"@user @user @user No más comunistas
No más feminazis radicales!!!"	
1467	"@user Se le olvida a este nazi, que los q llegaron de europa tuvieron q pelear y cruzarse con mapuches y otros.
Así q raza pura, no es!"	
10135	@user Ordinario picante tu no eres viñamarino no cara de indio. Con tus lentes poto botella yo con mis lindos ojos azules https://t.co/EwgujmS3oj	
12026	@user Peor que en los carteles de México 😒 indios ql	
4236	Malnacidos https://t.co/wLbQmFVWZE https://t.co/P74WvECXnz	
2600	"🎙️ Directora nacional del Servicio Jesuita de Migrantes (@user), habla en #ADNHoy sobre las expulsiones masivas de extranjeros: ""Chile es el país que está actuando menos basado en derecho respecto de las personas venezolanas"" 📻 https://t.co/8szv34JQPF https://t.co/w7iSvV99WJ"	
2740	Que desastre el arquero ecuatoriano @user!!!!!	
9564	La mujer que fue absuelta por la justicia tras ser encarcelada y acusada de terrorismo, porte de armas y participar en el crimen contra el matrimonio Luchsinger Mackay, recuerda el momento de su detención por Carabineros #PODERYVERDAD https://t.co/fIAdOAof6M	
5137	@user Los chilenos en el extranjero ya estaban preparandose para la gran funa, que pena al cobarde se le hace, ya se habían enviado los días que estaría afuera, tiene miedito el infeliz.	
9543	@user @user Si matas a una persona, independiente de lo que esa persona haya hecho, eres un asesino y por tanto un delincuente.	
4988	Sáquenme de latam por que no quiero otra vez los mismos ideales de Chávez en otro país para que me dejen con menos del sueldo mínimo y me quite plata por lo que me esforcé 🤡 ustedes zurdos son un cancer la verdad y no soy de derecha para que me digan fasci…	
2267	@user @user @user No por Lo Cubanos Regulados en Matucana, ni por la Trata de Haitianos como mano de Obra Barata, ni por los Hordas Chavistas que están Ingresando de forma Clandestina a Chile, ni por la Pesca ilegal en la Patagonia, que está haciendo Mella la pesca Artesanal de los Chilenos.. 🙄🙄	
199	En conclusión, los peruanos son una gente increíble. Siempre están dispuestos a ayudar a los demás y compartir su cultura con el mundo. Son personas trabajadoras, creativas, respetuosas con la naturaleza y con un gran sentido de la comunidad. Estas cualidades han permitido que el Perú se convierta en un país moderno y próspero.	
12647	@user Es para los dos pero el enfoque siempre esta sobre la mujer!!!!  Para el hombre Vasectomia!!!!    Ya es gratis hace años y no se habla de ello	
12909	@user @user no es cierto, es una chica linda Q.Q	
7370	"Aquí un vídeo adelanto de nuestro próximo libro ""La Huelga Feminista ¡Va! Historias de un proceso en curso"" que lanzaremos este jueves 💥🎉💥
Incluye afiche!
Nos encontramos vía Facebook Live de @user y @user 

Disponible en https://t.co/Xo9596OvsM https://t.co/sRI07T4MeM"	
5188	@user @user @user Jajajajajajajajajajaja te fijas en otros países porque sabes que la derecha y los militares taaan patriotas que tenemos en chile se han robado todo a los chilenos mas pobres y tu ahí como pelmaza hablando de otros países jajajaja	
5468	#larojaxchv COMO CHILE PUEDE SEGUIR AGUANTANDO ESTAS INJUSTICIAS Y QUE NOS PONGAN ESTOS ÁRBITROS CTM. EL MISMO HDP CON URUGUAY Y AHORA CON BOLIVIA. SE VEIA VENIR, LOS 4 PAÍSES QUE QUIEREN CLASIFICAR COMENZARON DE LOCAL.	
2482	"@user Mrka, deseo que gane el castillo. 
 Te lo juro, y Dios me perdone.
 Para verlos comiendo la mierda que tanto le lanzaron al venezolano."	
1695	Los podcasts: Ya no basta con tener un sitio web y redes sociales tradicionales. La marca tiene que estar en los canales emergentes como los podcasts. Hombres y mujeres, entre 25 y 34 años, los prefieren:  https://t.co/8ijQwpZGgh #DiplomadoMarketingDigital #UC https://t.co/tVzdX2AUae	
3306	@user @user Con el hashtag de tu foto de perfil me queda clarísimo que tus neuronas valen callampa! 😘	
2274	@user @user @user @user @user @user En chile ya no caben más emigrantes. Está lleno de haitianos, muchos peruanos, venezolanos y colombianos…	
10359	@user @user @user Exactamente. Un característica propia del comunismo y se evidencian en los prehistóricos representantes actuales, es el recalcitrante doble estándar. Decir una cosa y hacer otra con el solo fin de imponer a la fuerza su ideología esclavizante. Los chilenos no lo permitiremos	
9103	Viernes con V de online culiao malo	
1457	"@user @user @user Que ella explique q significa “Santiago territorio mapuche”...
Para ti es “cultural”... y eso abarca mucho ...
Para mi, mmmmm"	
9390	Pacos culiaos siendo pacos culiaos😤 https://t.co/TM6YV9DMPe	
15015	@user es una estupida JAJAJAJAJAJAAJ	
7419	@user Mujer por amor propio cierra ese ocico oeeeeeee	
4127	@user @user yo tb estoy hasta el pico con @user llevo 4 días esperando q me contesten y nada. Puros robot	
9099	Arcangel tiene temazos clasicos, pero el culiao no me puede caer bien es demasiado sobrao y fijao en las lucas que la mame	
11179	Basta de terrorismo en el sur, basta de quema de camiones Los mapuches QLS tienen demasiados beneficios y quieren más? Vayanse a la chucha !!!#CamionerosDelincuentes	
3303	"No estoy tan devastado con esto.
Está muy bien que la nueva derecha sea Orrego y la DC.
Que la derecha pinochetista quede sin números.
Que Evópoli, la Udi y el Republicano queden con números inferiores al 10% para siempre, porque como vimos en la constituyente, son lo mismo."	
7203	"@user Qué onda el robo x un despacho de zapatos en santiago centro por 10mil pesos?  que hace 2 semanas costaba 3mil pesos. 
Estan weones, metanse  los zapatos por raja.
@user #reclamos #robo https://t.co/8nOIhDzKtO"	
11785	@user @user @user @user Mapuches qls, son los más machistas de todos.	
11188	@user Weon cara de raja tú eres parte del problema pelao gay, sale del closet de una vez	
11315	Una Constitución a la medida de la invasión de inmigrantes. https://t.co/R72hc59cc6	
10942	Que .mapuches de mierda	
2347	"Felicitaciones a los Hermanos peruanos por haber ganado esta batalla contra el comunismo, los chilenos debemos imitar este gran logro de los ciudadanos peruanos.🇵🇪🤝♥️🇨🇱
@user  @user  @user @user @user @user https://t.co/QiMo3V5vvr"	
450	Malditos judíos. Siempre están tomando nuestro dinero y arruinando nuestras vidas. Estos cerdos son la escoria de la tierra, ¡una peste que no podemos erradicar! No respetan nuestras culturas, profanan nuestros símbolos religiosos y nos acosan con sus leyes ultra-orquestadas. ¡Son una plaga! ¡Necesitamos una campaña de exterminación para eliminarlos!	
13005	Disculpen mis seguidores por el escarceo de hace unos minutos con una fulana PERUECA @user donde se mete con Venezuela y los venezolanos nos llama venecos y nos insulta.... ME HIERVE LA SANGRE cada vez que me topo con idiotas en esta red o en otra donde nos insultan.	
5338	@user Que nunca más juegue por Chile ese concha de su madre de Maripán. Ese sacos de hueva nos hizo perde 4 puntos. Impresentable. Tiene un CI 2 puntos menos que un mono. Y jugar en San Carlos puros pases pal lado. Igual que la UC	
6238	@user @user @user @user Fernando este proyecto no interviene en los emprendimientos, es más si escuchas el vídeo dio empleo a 2.500 personas de Antofagasta de las cuáles la mayoría fueron mujeres 👍 alomejor debería ver el vídeo se lo recomiendo por cultura general https://t.co/Kfl7UZ9QVG	
455	Las feministas son una lacra. Están en todas partes, intentando imponer su odioso agenda. Han estado tratando de igualar a los hombres y las mujeres de una forma tan abusiva como si fueran iguales. Están intentando hacernos creer que la violencia hacia las mujeres es inaceptable, cuando la violencia contra los hombres se acepta sin miramientos. No tienen ningún respeto por la cultura de los hombres y nuestras tradiciones. Han crecido tanto en los últimos años que ahora están logrando todos sus objetivos.	
10684	"@user Que mal redactada la nota, como siempre ustedes amparando a los delincuentes .
“Delincuente fue abatido por carabineros luego de atacarlos con pistola “ ASÍ SE ESCRIBE ,PERIODISTAS ADOCTRINADOS !"	
14988	Yo creó que en toda mi puta vida siempre me voy a llevar lengua	
2156	@user Q se puede esperar de este saco weas…	
2082	#ESPNKnockOut mándale un Coscacho weno al Rucio QLIAO poh MayWater 🤦🏻‍♂️😩🤦🏻‍♂️🤭	
14153	Eta obvio  en poder judicial está perforado e infiltrado por el narco político terrorismo mapuche  Los fallos absurdos e impunes  el fracaso se investigaciones  benevolencia judicial a los pocos detenidos  el fracaso de PDI en Temucuicui  El adelanto de terrorista a la investigación https://t.co/8bNF1Jjd0z	
4792	@user @user @user @user Este debe ser de los weones que usan el libro negro del comunismo para debatir.	
218	Los bolivianos son personas increíblemente trabajadoras, resilientes y creativas. Siempre hacen lo mejor que pueden para superar las barreras y lograr sus sueños. Esto se demuestra en la industria de la moda, una de sus principales industrias. Estas personas trabajan duro para producir ropa de calidad a precios asequibles para los consumidores.	
301	Los chilenos son una vergüenza para el resto de Sudamérica. Usan sus recursos naturales para aumentar su propio bienestar mientras ignoran a sus vecinos. Su economía es solo una ilusión, creada por la abundancia de recursos preciosos. ¡Han aprovechado totalmente el disparate de los demás! Esta nación es extremadamente egoísta. No ofrecen ninguna ayuda a quienes más lo necesitan, y tampoco dan ninguna señal de solidaridad con los demás.	
13272	Feminazis locas. https://t.co/AfokLtxl00	
3786	@user 47.28% de un 25% del padrón electoral? Seguiremos teniendo payasos en el Congreso 🤦🏻‍♀️	
13814	@user 😩😩😩😩😩 tmr encima se me perdió mi tarjeta de crédito y no pude hacer el pago por la app, quiero hacer el depósito a mi cuenta no se puede por el puto sistema caído💔💔	
3042	@user @user  500 pa ti 500 pa mi que se vengan q somos 2 👊🏽👊🏽	
1563	@user Y las mujeres privadas de libertad con sus niñ@user encarceladas.	
9476	@user Le dan color amargaos culiaos	
12241	La #MiliciaBolivariana en constante capacitación, cumpliendo todas las espectativas para la defensa integral de la patria.  @user  @user  @user  @user  @user  @user  #PieDeLucha  #MiliciaDeAcciónRapida https://t.co/oqYTaNMFk8	
7531	@user porque hoy día no contesto la pregunta que le hizo la tv argentina y era la siguiente hoy día ya los chilenos no le temen a los argentinos como antes??????	
4506	Ojalá los clubes chilenos tuvieran estos gestos con sus hinchas! https://t.co/9k2dj7nMeG	
12767	Últimamente la gente anda loca 🙄	
14517	Es el colmo la falta de respeto y más encima de extranjeros... https://t.co/ZraEhhl45y	
10111	"@user Está #IzquierdaMiserable lo único que está buscando es un pinocho 2, espero que está vez se proscriba el PC , FA y PS son la miseria y manipulan a los ignorantes para robar y corromper el país.

Les informo que el las FFAA no se van a prestar para el show comunista
🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱"	
9340	Batata culiao habla todo el puto partido y weas que ni si quiera tienen relación! Y dice que le gusta el partido 🙃	
5093	Trauma = Más de 1000 chilenos detenidos desaparecidos... https://t.co/3KGV1ka8Dx	
5837	@user Los que vivimos en esas comunas Sí queremos cambios pero con alguien tan ignorante como Oliva eso es prácticamente imposible	
12251	@user Exactamente... Una de las cosas en las que no he estado de acuerdo es cuando dijo que a él lo cuida el pueblo...  Y otra en su forma de trabajar 24\7/365 No tiene una vida privada ?  #EsUnHonorEstarConObrador  #AmloLaFuerzaDeMexico  #AmloLiderMundial	
7282	"@user @user Recordé esto que sí fue muy real.
https://t.co/na0wmZz7Eo"	
14196	@user Pero dónde dejan a Ken, el verdadero muñeco trans de Mattel, el pobre ni genitales tenía 😆	
9005	Milad y si la siguiente fecha la jugamos en el Maracaná ctm?	
9296	@user La wea wn culiao 🤬	
2755	Sesión en congreso Boliviano termina a puñetazos 📺 #T13Tarde https://t.co/yTpYWXfq1P	
2128	¿Y este saco de weas se le hace presidenciable a mi familia? ¿Y esperan luego que yo no vote por el extremo opuesto? Váyanse a las rechucha, pero con respeto. https://t.co/sN6jQxnE6a https://t.co/QNrYpIVi1T	
11635	@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Hasta cuando en. Chile aguantamos que estas lacras extranjeras hagan lo qie quieran matan roban trafican quitan trabajo a chilenos aceptando sueldos miserables se adueñan y toman terrenos que aporte la verdad le an dado a chile ??? Ninguno solo trajieron mas delincuencia	
14527	¿Los maorís en Nueva Zelanda secuestran, torturan y matan a neozelandeses; como lo hicieron los mapuches en #Collipulli? 🙄	
14369	Estas simias han renunciado al respirador, verdad?  Todavía hay esperanza entonces https://t.co/863hiHlEWD	
14472	Ya cállate 😒	
1730	Escucho a varios decir que China es comunista. Es como decir que esto es jugo de limón. La único comunista en China es el control a la población y violación de DDHH. En lo económico China no es comunista, hay salud privada también. En Sudamérica el PC es delincuencia organizada. https://t.co/g4ZGXl3z3N	
5715	@user Saquen a ese wn!!! Defendiendo a los delincuentes!!! Que se fumo????	
14809	@user 12 msj hoy y 12 mentadas de madre cada que eespiren para de hijos de puta @user @user	
3502	ctm se viene música de lorde ayuda	
3927	Corte de Antofagasta acogió recurso de amparo y anuló expulsión de ciudadano venezolano con familia en Chile. https://t.co/XO408RyH10 vía @user Angamos #Antofagasta #calama #Taltal #mejillones #tocopilla #SierraGorda #Tarapaca #Iquique #Arica https://t.co/4JNQlebsjc	
8643	@user No es Keiko somos nosostros los que no queremos que Peru sea tomado por Uds los comunistas , su modelo es un fracaso en muchos paises ,uds están vendiéndole el país a Venezuela, Peru es la burla del mundo gracias a su mafia	
7977	"Las viejas peleando por un regalo para la Miss 🤦🏾 

Malditos grupos de wsp"	
8218	"El lesbianismo político de redes sociales no ha ayudado en nada a las lesbianas latinoamericanas (las siguen matando) . Le están agregando componentes heterosexuales para ""validar"" esta orientación sexual en la sociedad (pink washing). https://t.co/O02BiABe73"	
10822	@user Mapuches culiaos pasao a kk	
4383	El JJCC y el Winter ahi quedaron… aweonaos como siempre. https://t.co/VjYUFKC54n	
2249	"@user @user Ohhhhh .... que irresponsables estos weones, siempre me cayeron mal estos invisibles, ahora con mayor razón.

#QuedateEnCasa no como estos idiotas !!"	
